"Inscription","Line","Character","Rune","T1 Size","T1 Top","T1 Stave","T1 Angle","T1 Abs Angle","T1 Direction","T1 Position","T2 Size","T2 Top","T2 Stave","T2 Angle","T2 Abs Angle","T2 Direction","T2 Position"
"B196    ",1,3,"k   ",0.665239927236,-0.005586505002006,0.6603664815044,1.06206650247934,1.06206650247934,1,3,0,0,0,,,,
"B196    ",1,1,"a   ",0.49964293862771,0.44025100558972,0.44067611227231,0.75800775492258,0.75800775492258,1,1,0,0,0,,,,
"B197    ",1,1,"k   ",0.62090608970312,0.038433122101204,0.61612981808434,1.19028994968253,1.19028994968253,1,3,0,0,0,,,,
"B197    ",1,3,"n   ",0.54028466057335,0.2661000724444,0.27674825270581,-0.88506681588861,0.88506681588861,2,2,0,0,0,,,,
"B197    ",1,4,"a   ",0.3201931593679,0.31772058831581,0.3201931593679,1.05165021254837,1.05165021254837,1,1,0,0,0,,,,
"B197    ",1,6,"a   ",0.38224677962828,0.25628820907837,0.36244626115494,1.27933953231703,1.27933953231703,1,1,0,0,0,,,,
"B206    ",1,8,"n   ",0.35112071181877,0.5162351601297101,0.532579757288,-0.6797325812976,0.6797325812976,2,2,0,0,0,,,,
"B206    ",1,7,"u   ",1.04001569846865,0,0,-1.23699816254407,1.23699816254407,2,2,0,0,0,,,,
"B206    ",1,2,"a   ",0.2210874957698,0.41171085946164,0.41208344855098,0.58800260354756,0.58800260354756,1,1,0,0,0,,,,
"B213    ",1,6,"a   ",0.42978294032706,0.39260683563653,0.39260683563653,0.8441539861131701,0.8441539861131701,1,1,0,0,0,,,,
"B213    ",1,4,"a   ",0.38539513718352,0.57522374163552,0.57522374163552,0.099668652491162,0.099668652491162,1,1,0,0,0,,,,
"B213    ",1,3,"n   ",0.50341300890446,0.29609328407904,0.29609328407904,-0.94200004037946,0.94200004037946,2,2,0,0,0,,,,
"B213    ",1,1,"k(g)",0.4854572996762,0,0.39260683563653,0.94200004037946,0.94200004037946,1,3,0,0,0,,,,
"B216    ",1,7,"o   ",0.30368087270203,0.33350980969064,1.6501417813257,0.91862491503782,0.91862491503782,1,1,0.45808755753038,0.37739267938678,1.90112119037898,1.16716240148163,1.16716240148163,1,1
"B216    ",1,4,"m   ",0.54257965793755,-0.008322792025977001,0.5049541561601,-1.21023032631679,1.21023032631679,2,1,0.64773569306562,-0.016645584051955,0.5611098985236001,1.08990904659956,1.08990904659956,1,3
"B216    ",1,2,"o   ",0.15860940196883,0.18736147024337,0.18736147024337,0.95758897792038,0.95758897792038,1,1,0.22004850411996,0.59571339256866,0.59579087366317,0.94039490532138,0.94039490532138,1,1
"B221    ",1,1,"a   ",0.7041601977948,0.398014876084,0.4058971239705,0.74541947627415,0.74541947627415,1,1,0,0,0,,,,
"B221    ",1,2,"a   ",0.39634344021992,0.37190613902597,0.37190613902597,0.9964914966202,0.9964914966202,1,1,0,0,0,,,,
"B246    ",1,1,"e   ",0,0,0.5527403524065,,,,1,0,0,0,,,,
"B246    ",1,3,"l   ",0.54071008844043,0,0,-0.85196632717327,0.85196632717327,2,2,0,0,0,,,,
"B246    ",1,5,"n   ",0.42215852683817,0.369585242078,0.3720373642038,-0.78539816339744,0.78539816339744,2,2,0,0,0,,,,
"B246    ",1,6,"k   ",0.3088321660364,0.06758608345763401,0.35558245426806,1.16590454050981,1.16590454050981,1,3,0,0,0,,,,
"B246    ",1,10,"u   ",1.00446964912739,0,0,-1.27869809558653,1.27869809558653,2,2,0,0,0,,,,
"B246    ",1,14,"k   ",0.52573708038982,0.025960346649525,0.48692953789937,1.06849394869694,1.06849394869694,1,3,0,0,0,,,,
"B246    ",1,17,"e   ",0,0,0.35447131526385,,,,1,0,0,0,,,,
"B246    ",1,18,"h   ",0.47655714313298,0.32504548213526,0.48588435698305,-0.67691485184247,0.67691485184247,2,1,0.57225933638063,0.25207608818653,0.586800164829,0.96671793779893,0.96671793779893,1,1
"B251    ",1,2,"u   ",1.02387974947223,0,0,-1.34668419984214,1.34668419984214,2,2,0,0,0,,,,
"B251    ",1,4,"a   ",0.188132247929,0.45573827843301,0.46651476130351,1.05634501373587,1.05634501373587,1,1,0,0,0,,,,
"B251    ",1,5,"u   ",1.02056387194657,0,0,-1.34731972565426,1.34731972565426,2,2,0,0,0,,,,
"B251    ",1,7,"u   ",1.02956983171204,0,0,-1.33842960754809,1.33842960754809,2,2,0,0,0,,,,
"B251    ",1,6,"h   ",0.382827528114,0.41798793387955,0.5951857989856501,-0.89027510212768,0.89027510212768,2,1,0.51678317156848,0.3400579801054,0.53809877448866,0.99039813940102,0.99039813940102,1,1
"B251    ",1,8,"m   ",0.32803484303774,0.041697847143605,0.30962971864151,-0.9357695914045801,0.9357695914045801,2,1,0.3862525296521,0.048647488334206,0.4376067158633,1.42635474842025,1.42635474842025,1,3
"B251    ",1,9,"t   ",0.1685731814501,0,0.007142674934085,0.9357695914045801,0.9357695914045801,1,1,0,0,0,,,,
"B251    ",1,10,"o   ",0.12058185998995,0.3398789102054,0.34171789619743,0.8685393952859,0.8685393952859,1,1,0.11060579784496,0.5452224184544801,0.54747076786306,0.6947382761967,0.6947382761967,1,1
"B251    ",1,13,"a   ",0.093694914621337,0.4108930012699,0.4156460808969,0.8379812250084,0.8379812250084,1,1,0,0,0,,,,
"B318    ",1,7,"a   ",0.45243561594682,0.5792844463635,0.59075653918564,0.6947382761967,0.6947382761967,1,1,0,0,0,,,,
"B318    ",1,5,"k   ",0.797967503569,0,0.66666666666666,0.96007036240568,0.96007036240568,1,3,0,0,0,,,,
"B318    ",1,1,"ae  ",0.92847669088526,0.11744404390294,0.5317505248607201,0.96525166318992,0.96525166318992,1,1,0,0,0,,,,
"B350    ",1,3,"n   ",0.48591265790377,0.41666666666666,0.41666666666666,-1.03037682652431,1.03037682652431,2,2,0,0,0,,,,
"B350    ",1,1,"ae  ",0.65779351448027,0.39223227027636,0.5,0.4636476090008,0.4636476090008,1,1,0,0,0,,,,
"B381    ",1,1,"r   ",0,0,0,,,,,0,0,0,,,,
"B382    ",1,1,"k   ",0,0,0,,,,,0,0,0,,,,
"B382    ",1,2,"(an)",0,0,0,,,,,0,0,0,,,,
"B382    ",1,3,"t   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,1,"f   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,2,"u   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,3,"th  ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,4,"o   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,5,"r   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,6,"k   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,7,"h   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,8,"n   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,10,"a   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,12,"t   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,13,"b   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,14,"m   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,15,"l   ",0,0,0,,,,,0,0,0,,,,
"B383    ",1,16,"y   ",0,0,0,,,,,0,0,0,,,,
"B388    ",1,1,"k   ",0.4757846801271,0,0.44929609149161,1.20362249297668,1.20362249297668,1,3,0,0,0,,,,
"B388    ",1,2,"u   ",0,0,0,,,,,0,0,0,,,,
"B388    ",1,3,"n   ",0.51248051039835,0.28333284750925,0.34052370323927,-0.74194726800591,0.74194726800591,2,2,0,0,0,,,,
"B388    ",1,4,"a-r ",0.37549677868472,0.19759947658163,0.20828813681835,1.30454427764397,1.30454427764397,1,1,0,0,0,,,,
"B388    ",1,5,"a   ",0.34904660774568,0.3473143558236,0.36260683297431,1.47112767430373,1.47112767430373,1,1,0,0,0,,,,
"B388    ",1,1,"a   ",0,0,0,,,,,0,0,0,,,,
"B393    ",1,7,"a   ",0.49143609346716,0.34749779421045,0.34749779421045,0.78539816339744,0.78539816339744,1,1,0,0,0,,,,
"B393    ",1,5,"a   ",0.37984750722604,0.2665186418611,0.2665186418611,0.66104316885068,0.66104316885068,1,1,0,0,0,,,,
"B393    ",1,4,"n   ",0.2326834783791,0.30116233260226,0.30192962641297,-0.98279372324732,0.98279372324732,2,2,0,0,0,,,,
"B393    ",1,3,"n   ",0.51987524491003,0.35465423412053,0.35465423412053,-1.05165021254837,1.05165021254837,2,2,0,0,0,,,,
"B393    ",1,1,"k   ",0.68211800598816,0,0.6470338860839701,1.23412150740817,1.23412150740817,1,3,0,0,0,,,,
"B482    ",1,1,"ae  ",0.60897932733851,0.24990360516318,0.44427307584565,0.7531512809622,0.7531512809622,1,1,0,0,0,,,,
"B482    ",1,5,"k   ",0.64972711865807,0,0.605625302411,1.19780860499484,1.19780860499484,1,3,0,0,0,,,,
"B523    ",1,1,"ae  ",0.6809176411426,0.2962962962963,0.51983958694882,0.78539816339744,0.78539816339744,1,1,0,0,0,,,,
"B523    ",1,5,"k   ",0.58665614779522,0.038433122101204,0.53806370941686,1.01914134426635,1.01914134426635,1,3,0,0,0,,,,
"B523    ",1,7,"a   ",0.35355339059327,0.42183074386605,0.42357025946811,0.86217005466722,0.86217005466722,1,1,0,0,0,,,,
"B555    ",1,10,"k   ",0.7570184430229701,0,0.62326682766014,0.96007036240568,0.96007036240568,1,3,0,0,0,,,,
"B555    ",1,1,"ae  ",0.74906425415838,0.24968808471946,0.45220435430772,0.64350110879328,0.64350110879328,1,1,0,0,0,,,,
"B555    ",1,3,"n   ",0.49937616943892,0.34956331860724,0.34956331860724,-0.92729521800161,0.92729521800161,2,2,0,0,0,,,,
"B555    ",1,4,"a   ",0.23782574707724,0.23782574707724,0.23782574707724,0.92729521800161,0.92729521800161,1,1,0,0,0,,,,
"B555    ",1,6,"a   ",0.29772917102591,0.31578947368421,0.32014539633148,0.78539816339744,0.78539816339744,1,1,0,0,0,,,,
"B555    ",1,7,"m   ",0.3492151478848,0,0.33586437448586,-1.24904577239825,1.24904577239825,2,1,0.43124889536797,0,0.33586437448586,0.8760580505982,0.8760580505982,1,3
